"z","y0","y1","mu0","mu1"
1,-46.3808066553456,-39.3862320156116,-46.0420651779073,-38.1991892382805
0,-41.4129587052776,-41.3151146938546,-42.4807162860452,-43.4744716296103
1,-31.0912122261525,-35.3758121482062,-30.9155085988178,-34.0834012913115
0,-43.3460052031446,-30.0489666776655,-43.3426487956455,-30.1353475366329
1,-43.0121969625076,-33.6647227104453,-42.9741950865,-34.0831047001594
1,-36.5434697492895,-33.6021057850341,-37.0751353837863,-35.6307880310627
1,-43.7844257310545,-43.1611962155651,-43.7314021096761,-40.6987451987579
0,-44.008126291703,-37.3962036741162,-43.6911228192759,-38.5115446676254
0,-43.7685197715102,-43.1368137489118,-43.8545575870133,-43.115861418492
1,-30.9746172352385,-32.7426859652716,-32.0821676681657,-33.2234052052489
0,-30.7599608625287,-32.6526300020803,-31.9916491754722,-32.5554120488865
0,-32.5834827417087,-31.287301036577,-33.5984985904127,-30.8063405285418
0,-41.7597191029734,-34.345669806161,-42.9807121721142,-34.3119233413076
0,-42.3640540303495,-38.2064749172021,-42.2635777887708,-39.5287130094493
0,-43.801428338974,-40.1306522630508,-43.0874253057484,-39.2205105424786
1,-29.7198263123881,-32.4426936121712,-30.8238018960861,-31.7449890878563
0,-33.7641717882936,-30.6496864738405,-34.1888581371185,-31.6346380733509
0,-42.1441795775418,-35.6268036749553,-40.3397777278617,-35.5188338544736
1,-39.5271051801371,-34.4488746354417,-40.8531869365574,-33.0646823786471
0,-30.6803130665966,-30.0257925793388,-30.5769230452403,-29.778243264889
0,-36.8870133214989,-36.7963746106719,-38.7986404188107,-36.9117210079434
0,-38.2634459362806,-39.2816546336034,-37.9912251718788,-39.0449025339417
0,-40.2075679833642,-39.3288807046099,-38.2023566181588,-38.332364306002
0,-43.2149084256521,-30.8411914824512,-41.154434558761,-31.3949810865408
1,-30.7675388931147,-33.4382238128179,-31.6102084322244,-32.7420152918052
0,-31.9914883714468,-32.4750748407574,-32.322592343707,-32.7119040553951
0,-40.7143607582062,-34.7072255586387,-40.7444188180228,-33.2189764734196
0,-42.9060221887619,-46.1138800708355,-42.7035704056475,-46.5690348631887
0,-35.8484435718903,-33.2673458889141,-34.3177290275646,-34.6762516201693
1,-30.5845148271215,-32.3830938516018,-31.7400208270769,-32.8460115283603
0,-43.3500412860159,-32.1341740690021,-43.1033544258053,-33.0675792669364
0,-38.921267937326,-29.9938330298939,-39.2897208867685,-31.3273974629887
0,-35.3399682148361,-31.4625726499727,-32.4652154672845,-30.325156945405
0,-30.3391821685145,-30.1311551136363,-31.3934287148749,-30.1681135589383
0,-33.4694154699101,-30.0806119698139,-32.3704513888482,-30.0839006808335
0,-35.6680641918838,-57.6233839447366,-35.542424611083,-56.8929604629426
0,-37.737618237194,-34.9818865283079,-36.2510965383097,-35.2315710642821
0,-31.7192675629777,-29.457487139582,-32.2682964876328,-29.6736527638368
0,-33.1410882596031,-39.0423663969703,-31.2745983606014,-38.5215692333443
0,-51.0806235530229,-33.0390205168886,-48.7462801048099,-32.9949125555611
1,-44.6249433592164,-30.9852262185501,-47.1198648429193,-32.3454116162664
0,-38.3495273657052,-30.4899740549546,-38.1535133157045,-31.0050661262852
0,-36.2509814024206,-33.4415125066676,-36.4368728937026,-33.7728000702905
0,-37.4551963250042,-36.5919122175801,-39.2778923708593,-36.5879310917739
0,-40.626679631412,-33.1274431245421,-40.7878087880079,-33.5001066868918
0,-43.7587014864608,-35.1830215791394,-43.4811381120071,-34.6170492367381
1,-43.199844019655,-31.1657905459118,-43.1500542031912,-29.7557278224375
1,-40.1185507742722,-28.0057978941887,-41.0883027587086,-29.2409050072896
0,-27.9771170214645,-32.0797472398451,-29.0057181925873,-32.5021593940304
0,-42.6587487091,-47.0626437546526,-42.5164402421042,-46.9004226030848
0,-39.8971389735471,-38.2436281286735,-40.619580213603,-38.7893567905739
0,-40.281337564164,-31.8851326392879,-41.0476121942714,-30.5157260723074
0,-43.1605413526246,-33.4073546729338,-44.2303874329687,-35.0139506398542
0,-36.2920247928457,-32.849248511761,-35.2119536014663,-32.5433802499113
1,-37.8740138122741,-34.5327298261552,-38.407894939849,-33.8592441462155
0,-32.0993976711429,-36.4910971199498,-31.3231371893458,-36.8863432171984
0,-37.4392039506428,-34.3968050779885,-38.3500436484435,-34.2655162070835
0,-39.4695860162441,-34.9244034750084,-38.5275740958321,-34.3593473743464
1,-42.8786730756801,-32.2559736654267,-41.8604093506192,-31.2701364977364
0,-28.7034800927804,-30.6806080235484,-28.3317276345695,-30.3034727764239
0,-35.525058631363,-34.9876898357493,-34.5957705430216,-34.4447103742952
0,-43.1139669941109,-33.6331296597137,-42.4192830486517,-34.5759239533054
0,-44.1484139777839,-33.4250960570975,-45.213521867186,-34.3295670358193
0,-38.1738315997841,-35.0559804304721,-37.1357734971666,-34.6898256911914
0,-39.4788289690346,-29.3366494293566,-39.9044288042605,-30.4133970739837
0,-46.7409616639235,-32.7323079652283,-44.1552926973221,-34.5924624005959
1,-50.2081156228172,-38.2992504982743,-48.8046120641206,-38.0532578357388
1,-39.6638133050509,-31.1361923826768,-40.6007344250675,-30.5728312953251
0,-41.1219005783563,-30.6909467327815,-42.6490393978908,-32.2145526327405
0,-32.9045379479428,-34.1954569155869,-32.5865814891748,-34.5346253797975
0,-30.2144200798161,-36.1689998070241,-30.6008332813718,-34.9311497907126
0,-43.5059106359251,-35.9580647760622,-43.0008559708679,-35.241103920246
0,-41.1879358843374,-33.656516986672,-41.1026883369257,-33.3772700477314
1,-44.8376419928043,-45.1264488637337,-42.6473985909392,-46.3389041584696
1,-49.2101523642793,-31.7399370928422,-47.8642946832178,-31.7532284053717
0,-45.8515844177349,-32.3088208987116,-46.9595694454594,-31.0964266125546
0,-42.963305246357,-31.4308899552995,-43.2799169551975,-31.6635821996138
1,-32.6092881742731,-36.8711184084743,-32.6795668083131,-35.9494611875839
1,-45.1612495641642,-34.2510708550981,-45.3301477068585,-33.6378454177757
0,-37.3804990005092,-36.124742168041,-38.0006914812465,-35.5394694974697
0,-33.9420148084484,-37.9740177939733,-33.378372617989,-38.6148816129027
0,-45.0755643164584,-45.1762900533145,-43.8546500816224,-46.5238187941434
0,-45.2347281985757,-57.1107786527202,-45.682276782084,-56.795584063982
0,-38.469984230309,-35.4881740235029,-38.5772331757357,-33.3035345616261
0,-37.0576203828236,-31.8717495575329,-37.2528654273123,-30.2031434382312
0,-40.2051297697666,-56.4634442752373,-40.5249280423294,-56.085130166945
0,-40.3372368785499,-37.4117200521742,-41.2084089796453,-36.6089435632816
0,-41.2216489791226,-32.3575791038803,-41.1786857476468,-31.6364392006084
0,-41.6948741104893,-32.0711602852659,-42.2894919874587,-31.8397701606392
0,-33.6371700550394,-34.8685430933815,-34.8084916088963,-34.4242348519714
1,-41.7913775786521,-29.308778094802,-43.5387205336423,-30.206313348594
0,-39.5643932637597,-31.8159121930172,-40.2455948298314,-32.400080836869
0,-42.2081151921789,-31.6003351562823,-42.4342490334655,-31.9883635517526
0,-42.7706393708608,-36.1015901741184,-43.3148321847453,-36.0296343262606
0,-29.1246295771252,-34.4341129130338,-29.7057395163502,-36.1131924462855
0,-33.7484980638798,-31.8044149556933,-33.2698400332116,-32.493165968856
0,-32.067745385524,-36.1658092725333,-32.4785424120357,-35.2214871937496
0,-33.06608315664,-33.7322671536927,-34.1247931973527,-34.4625322071069
0,-30.0129836284147,-35.6403971795166,-30.6733764924941,-34.9580093545649
1,-28.7578792337513,-32.7253856913219,-29.8166985894771,-31.6759837715021
0,-29.5676091060121,-31.9397793147193,-30.4288907802431,-31.6035211254996
0,-30.4921945932313,-33.3001675633076,-30.1102657951944,-31.4301526858779
0,-39.5700130473965,-31.9617009245506,-41.7885925964456,-33.0345985457607
0,-41.3339381466714,-27.0090489448091,-40.5968868214781,-27.2653787543545
0,-40.9699353301708,-32.9583867391373,-40.6611203287611,-33.3661729825547
0,-42.2626735745131,-32.9955532913273,-42.5613089891099,-31.809533004453
0,-32.8662975253927,-31.8425786613293,-32.2384227474092,-29.9548257626227
0,-42.7448170938052,-44.2979261220621,-42.887437606039,-44.2119149102505
0,-32.1414421128265,-35.7321824000621,-31.3279153283881,-36.5263458206672
1,-34.6852228549165,-34.347839011725,-32.7289509040483,-35.6344534910338
0,-29.3435582393864,-34.1639626373959,-30.5463567703105,-32.7262129841255
0,-30.4849261626145,-31.0918844300409,-31.1854493507754,-32.2848588274384
1,-41.3700361343461,-31.2077391653837,-41.854132087951,-32.0458800125553
1,-40.4225506164077,-30.3934585440244,-41.8162602341014,-31.0431453088175
0,-38.8494606706566,-32.1414946214269,-39.4220717363548,-29.7581918627
1,-42.3697817006808,-31.2773251095639,-42.679551897565,-29.8793129799115
0,-38.2920435967956,-34.4137009068542,-38.7130673455123,-33.8533051971774
0,-42.4372261390198,-31.062392652483,-41.0123997318064,-31.3508125660444
0,-42.9693909977861,-32.371118881979,-42.8980709651289,-33.420612337761
1,-41.2089975547709,-32.1292629611257,-40.8350573665955,-32.3137833811077
0,-33.8664918599964,-35.1581179092916,-33.3668415545519,-35.0375973073968
0,-32.3334243464831,-29.8766494543324,-33.030558816199,-31.0442445892192
0,-34.2806787504785,-31.3225040216995,-33.5771646794211,-32.1163016350669
0,-32.328884936939,-31.0192588602548,-31.1852043826855,-31.6044209732012
0,-40.0404045245328,-33.3708842633011,-39.4686973124758,-33.222447823911
0,-40.645705584673,-41.0760431553139,-41.2016683488487,-41.6869024559458
0,-40.741855129574,-32.177928460078,-40.4240555952784,-32.0418710124437
1,-38.627618670063,-34.6956931751013,-39.4615034841805,-35.3472019707805
0,-38.9304546102734,-58.0723049206597,-38.5118978355882,-59.2751720347537
0,-33.0930337433176,-33.6736971129029,-32.835679839813,-33.3363623768074
0,-41.4100033695553,-30.5691272054246,-40.9048899751339,-31.722951963005
0,-36.204298181744,-32.2224702659212,-36.6867970560792,-33.2943735787514
1,-41.3777358973781,-32.3010269781819,-42.6241788252549,-32.8832287666337
1,-34.7431743974403,-33.1108459168391,-34.0225584003284,-30.6254060711628
0,-28.5266080348637,-30.872298947951,-30.0612805127123,-30.9075597033227
0,-35.7643245080878,-34.7813810200985,-35.9992707469992,-33.76056852845
0,-37.5974913126669,-31.9841359641641,-37.6889731278268,-31.2900258889351
1,-40.5379708928258,-45.4072361204654,-40.0199308353823,-43.5080394063637
1,-34.1293621340378,-35.0090575412101,-34.3373449679452,-34.7228822003031
0,-49.0085602234558,-39.4430257012727,-47.7370741881967,-38.9337227297533
0,-43.7548701727194,-29.2600317911692,-44.0250433830525,-29.2782627684631
0,-42.8732837300057,-29.0639074503174,-43.0015651060379,-31.473340474032
0,-38.3948828187804,-34.2116398705878,-38.3087615405758,-34.5396828868036
0,-42.1153004977517,-34.136726300065,-42.3957136389991,-34.3978382463335
0,-39.8238445300256,-30.8885867779336,-39.7207724639811,-31.352120106581
1,-37.2087999924223,-32.3418653176837,-38.4028716264085,-33.423993682736
0,-44.9109106041432,-33.3394444244067,-43.272408749534,-31.3492611686342
0,-40.0404134470842,-30.6183632311983,-38.4427782355164,-30.7800115147639
0,-30.7258278792254,-34.0502179300146,-30.6985991820116,-33.8615143988842
1,-32.1125923155979,-32.8758502365425,-31.3600320416589,-33.9385238031484
0,-36.2157566687116,-29.9670397393151,-37.5517350992785,-29.8678527186314
1,-32.9362618182043,-30.6594095117313,-32.8798102824499,-31.9687406306974
0,-42.9846848223763,-34.1635387291927,-42.4628139024159,-34.6841437325429
0,-31.9631133224794,-35.0830758399769,-30.5056364424596,-35.5855470304969
0,-36.1830914825861,-34.0629507472705,-35.5130213927351,-34.4900768882195
0,-45.7967982972572,-41.34367066827,-45.5056286073066,-42.042192143956
1,-44.7133222761369,-36.2835619693894,-44.6445979336507,-37.3093068840944
0,-43.4462851192545,-58.9423552661772,-42.5809694033818,-59.3285864711806
0,-42.2965681304729,-57.9928011044823,-42.5114570165174,-59.2240708316057
0,-32.1516024384891,-34.1058702284936,-31.1382733355759,-32.793738057791
0,-33.803081962942,-30.4558139290263,-33.4233929276359,-31.6573643708654
0,-40.3161612408061,-38.2350182473788,-40.5630946856449,-37.9297132165404
0,-31.8168259093142,-34.1344342614533,-32.8264238787222,-34.44374811013
1,-39.2036441088526,-33.2634509046797,-38.7298657512286,-33.8998828521901
0,-33.9584562772327,-36.212923488068,-34.6852399275496,-34.5167671134163
0,-40.5930870846166,-34.1092832602372,-39.1563318869476,-34.9366083748466
1,-44.0318025682329,-31.6646448323492,-43.6678997643897,-31.4858395793632
0,-44.8563224652558,-45.2277673512948,-44.1457774740403,-45.7597529977264
0,-45.0092047807618,-33.3821716707117,-45.4505405519711,-33.998998068108
0,-42.2094739411822,-29.9446197534504,-42.3222972406215,-30.8883887336043
0,-32.0107306623756,-33.868364793828,-32.6378013951103,-33.7673690551682
0,-31.8877155606049,-34.4424425923964,-31.7435174538483,-33.9227684736038
0,-30.7846353813643,-33.9092541660835,-31.1833544990263,-33.845003977504
0,-39.3499461412382,-36.5123745628967,-39.3774006643128,-35.3339646821183
0,-42.991574253291,-39.9115347558571,-42.5160361226779,-38.6852981001218
0,-33.4355144190954,-34.852795309299,-34.6120022579258,-34.250984078248
0,-42.40729555944,-31.9746473430198,-41.5152100705394,-33.7617935413184
0,-41.8685125873323,-33.5376109049242,-42.4783296459154,-34.3959477598502
0,-29.7615030896252,-30.2375987873613,-29.8149520508716,-30.1635950783021
0,-41.7181119483725,-30.5857939209956,-42.705330352616,-31.5022118249603
1,-38.7196955122129,-35.7277489034106,-39.4032381024247,-37.17670564868
0,-32.8930787667166,-30.8275252617323,-31.7952960257125,-30.2066567172429
1,-32.7275818573305,-32.8219873427048,-32.3122936429218,-32.7087473906393
0,-43.7103702716357,-36.7779203519869,-44.7056105673175,-34.9620773397566
0,-48.9323089836697,-35.7837263223914,-48.2192298528159,-33.7614881430351
0,-42.0064886855089,-31.447902681974,-41.6530994467825,-33.3110320732349
0,-40.7336859836409,-30.5140000750075,-41.4479906556288,-31.3471229395739
0,-40.5856459361876,-34.2629770453996,-38.6677813795887,-33.6414761605148
0,-46.3374965939146,-31.2125621882597,-47.225582240704,-32.9170456479915
1,-33.0712257863544,-29.235638086069,-34.3718794625007,-29.7648585034807
0,-35.5553453246684,-31.4352999424618,-34.4990432948081,-31.6385941785626
1,-35.1051453401515,-30.5412153739625,-34.1850802350745,-31.3895916196872
1,-35.0284169856852,-30.4185839700084,-32.8835225127012,-31.2819819231589
0,-46.1423801816888,-43.7941983689943,-44.5174066174096,-44.3814738177716
0,-38.8188081436802,-33.4767528135988,-37.4785709088148,-34.6328167227511
0,-43.2799164678139,-30.5975762213356,-43.6175832696531,-31.7748651126567
0,-42.5915851294066,-28.949632899163,-41.4987995284386,-30.6180995279878
0,-43.2347406307057,-28.4593696044496,-41.7381249364316,-29.6371770364259
0,-29.4829866568443,-28.7188089950252,-30.2074121146336,-30.1092511044261
0,-41.6258182682484,-48.2527558415596,-40.9118051606743,-46.6493185371259
0,-39.119546637744,-47.2026849805426,-39.8736436998559,-46.7225590595591
0,-31.6541013432998,-29.5324438747946,-31.8417329155277,-30.7204911020102
0,-43.4387497772215,-29.9195260404366,-43.76280694716,-30.2228020864909
0,-42.2829191280634,-49.0341686349013,-40.4211928171263,-47.8789600043869
1,-30.77850288449,-32.1697577788895,-31.4419449996459,-32.0655594394172
1,-44.4233107330408,-30.2044709623857,-44.5236063710334,-30.9375615811118
0,-38.7269855060696,-30.4967265306514,-38.5220456648039,-32.0989687182598
1,-39.0907927169374,-28.8853052987483,-38.3618261343777,-30.238574086743
0,-30.2241550105033,-37.1597670250497,-29.6949971154513,-37.5033919693412
0,-39.7912700990931,-28.1897073063882,-41.1950459545847,-30.1059554379621
0,-31.4317510052804,-32.4367745996717,-32.94573644551,-32.5570239392369
1,-34.729596004629,-29.6273550341564,-34.1914674575934,-30.3449298460197
0,-45.4435044480941,-39.4034523575495,-45.7199596944008,-39.385709587443
0,-39.2391961981218,-36.3535994432006,-41.486581730182,-37.1541858198236
0,-39.3811438234948,-28.8180909219152,-39.3606323752809,-29.8787958581283
0,-32.1236158510068,-31.2518916013118,-32.0411726896042,-30.600264058075
0,-36.6564038770568,-29.8412650837343,-35.8405599957022,-28.9585823774496
0,-30.9311071072564,-33.1790641655738,-31.4015575656644,-33.8724932124219
0,-44.9865806079701,-31.9365204889237,-45.380141701848,-30.4221647629632
0,-41.725940472601,-32.6531634555762,-38.8920301736478,-32.6423038776769
0,-39.9924093469945,-30.1805792769957,-40.3296754680561,-30.195014372239
0,-41.5726806395854,-33.5357194286083,-41.5467459961167,-32.7589595454061
1,-34.2179626510645,-36.0127799856861,-34.6746869584601,-37.8428498707687
0,-34.0210466207472,-33.2192076458719,-32.671984831949,-32.5386654336507
0,-42.7057350811035,-33.879152330866,-42.5918637202687,-31.9906054120784
0,-42.9998491616631,-29.1734845199187,-43.2554866707294,-30.603365397258
1,-34.3894609323196,-30.5491910783684,-33.3435135933441,-30.3315708492233
0,-38.7472582176144,-29.783253064618,-36.9957781816931,-30.5799158728914
0,-43.6918800918139,-35.3976177229689,-43.3419679614929,-35.0623615022984
0,-30.2148704538218,-31.5645971688254,-31.3802370408565,-31.1823133649462
0,-35.2567477415425,-33.133342422589,-34.7797510836419,-34.5753131051173
0,-30.8856479042492,-39.0645034797976,-30.7419439030048,-38.7097738240194
1,-39.7863003584029,-35.7274789740187,-38.9082375742033,-33.5413908429968
0,-34.9337305036762,-33.2312127655615,-36.7253395571025,-33.8366314234622
0,-44.7091630812387,-31.2714082746296,-43.7234075803918,-30.4059693481211
1,-41.0320437240019,-30.7992400488788,-40.907590429805,-31.543687004839
1,-45.9305503424114,-34.2240960294679,-46.20313978923,-33.5116511523029
0,-46.591305448229,-32.3712773508533,-47.5882175033303,-31.7159968274596
1,-45.1741409866682,-34.0054935292597,-44.3103447586861,-33.6754585081056
0,-30.4088870321574,-34.2186369593136,-30.7482796052255,-34.1958333365369
0,-40.2542441461278,-33.430079241194,-40.1042351173814,-33.3899199121225
0,-39.9617788623984,-31.1728102794405,-41.3739534866857,-31.0233736023741
0,-35.1411804348274,-29.4817805658669,-34.8060677611184,-29.1836239080995
0,-36.6602223067578,-32.2823159732585,-36.103437588832,-32.2851944357047
1,-43.8667157093586,-33.9686795686284,-43.4306317524982,-33.3626817849859
0,-39.5771400715764,-36.0310060052294,-39.2146631128627,-35.315316146695
0,-45.3085137626826,-29.8281279882877,-45.2226281532425,-31.9201901650199
1,-42.0367340829763,-32.1939612985481,-42.4465729771294,-33.9850007718723
0,-40.7844703042643,-31.732017079846,-41.2145977577863,-32.0065671762419
0,-41.6425205036699,-30.6748476500134,-42.5272178078958,-31.4594093173239
1,-33.8992088320921,-34.3700386220439,-36.707515835653,-33.7221313226608
0,-40.2911746199147,-36.145627673602,-40.7231255796559,-35.9235315094891
0,-50.3439506225428,-41.9575141880592,-50.2745522072294,-41.1073951386687
0,-43.813957511192,-35.8329433389613,-44.3265268368534,-36.1038907444247
1,-46.4274793199017,-56.2717580201951,-46.6267947453154,-56.9300021841105
1,-39.1315487720086,-35.2846621582598,-39.5268152899653,-34.4217389946666
0,-33.5515687243266,-46.8135338362419,-35.304685141467,-47.7174793558685
0,-34.818108045662,-43.7567102389164,-35.2933740432184,-44.9746475108521
0,-30.597741817735,-32.8486598926846,-32.3135457919835,-32.4524730687884
0,-29.5423691537929,-34.318180682009,-30.8788156144932,-32.5650912073655
0,-38.52341353094,-30.582390076247,-39.4389581710173,-30.8957981571155
1,-48.3813532005405,-33.4482960659557,-48.6063400292862,-33.7063806964756
0,-41.3647016314473,-32.5534027297638,-39.690620023529,-31.6244041812188
0,-34.3889129192352,-34.5362616316256,-35.2569101980696,-34.8465454976137
0,-35.5147073292684,-32.9140958304313,-35.3019356931373,-34.5774803194787
0,-41.5673996744582,-29.1304335733575,-40.7490967552863,-29.1438708961681
0,-38.1705944322872,-35.6175011422229,-39.2936338824203,-35.8359548950086
0,-39.6862109744033,-44.1664005632055,-39.2364810950619,-44.0199099163603
1,-40.0776229091485,-45.817811780675,-39.6475354179694,-46.1533393159664
0,-41.1900961310797,-29.9683404192045,-41.7115270522415,-30.5382219842504
0,-41.6108519364607,-32.6184938321682,-40.9305091483958,-34.2230723448879
1,-45.7834624581796,-29.8826616534848,-44.0602173324648,-30.0260691236605
1,-33.569017705832,-38.6134250428823,-34.4426122561544,-39.7347272463679
1,-38.8183868430004,-29.4071352813603,-38.761507242828,-31.7396834818108
0,-35.8034522842367,-32.1079996542857,-37.9435138324609,-31.4744758242365
0,-39.1145851482943,-37.302413375224,-40.8762608823214,-36.4419972626499
0,-32.433693140395,-34.6245923123568,-34.0123779292877,-36.2666145968664
0,-36.312832935154,-37.3446759855234,-36.3553441996269,-38.2202020633317
0,-31.3217938162513,-29.4769503382736,-31.4717190831207,-30.3206835473933
0,-33.1867052211075,-31.157426165024,-33.2840869354059,-32.9283769444791
0,-34.489778014513,-30.5381823236793,-34.1240125759329,-30.6466644414304
0,-33.1868860473529,-30.1781641029452,-33.069122602711,-30.195146903226
1,-32.0275838923238,-28.7100385668953,-33.7097393921711,-30.3511597278526
0,-44.1172726115475,-32.0671179499434,-44.1195515843095,-32.4511163653901
0,-42.5879106021991,-36.1905633055802,-42.4807568952908,-35.1179459204338
0,-34.956184302807,-41.3854503630402,-36.6174840649139,-42.6843305549147
1,-41.6291208783988,-30.2810875492247,-41.5877612188452,-30.6104720769836
0,-43.0046857096876,-34.5817789982821,-42.2597434226789,-31.9754329949025
0,-30.1513175589088,-32.0654442655152,-30.5339260832599,-34.3627117626561
0,-40.6666447810331,-31.0792269361998,-39.1647351827233,-30.3080149099518
0,-43.3991033831019,-32.2796178211581,-43.2663332646932,-33.3822749034403
1,-33.8261238727743,-33.6993819758361,-33.3503755972362,-32.7510121842973
0,-32.8045996170437,-30.9170495098396,-33.1864356087813,-31.0760395536974
0,-35.2646711591057,-30.7533453454835,-34.0259560915488,-31.077230739951
0,-41.588859820034,-46.0248599593718,-41.4108544106789,-45.3912117335233
0,-41.0549869066385,-31.7187848871125,-41.6386301786186,-31.4764843396535
0,-32.4574591007657,-32.8368440631559,-31.3648661640313,-33.4551318402187
0,-31.8562086022044,-33.2190153806286,-31.202823499871,-33.2930261649844
1,-42.5230462250564,-43.9210603917156,-41.3113523590154,-41.3668773966474
0,-37.872869093843,-32.921336243936,-38.6451667970579,-31.8553142393495
0,-40.6017036315154,-31.8239371976735,-40.4674457733495,-31.8532736777302
0,-39.5444132107311,-30.1338828847135,-39.8367166448271,-29.9604814786756
1,-44.5258733508496,-30.3465650490371,-44.3651184580108,-29.9603376100474
0,-33.2555090390259,-31.6593661443073,-34.5836469120341,-32.4558504907385
0,-29.568389678329,-32.4312822233902,-31.1515759846377,-33.494716446302
0,-39.5484460443475,-32.108150165437,-39.6990874130788,-31.2326117163441
0,-41.9680348671034,-35.9023683858965,-41.01623394729,-35.492754113569
0,-42.1308917117756,-36.0263537135782,-41.9674648942273,-36.3414054237885
0,-31.0263907563227,-33.2810604634203,-31.0770858068543,-32.3745486669373
1,-45.2827873550534,-35.3538484155078,-45.0813831853999,-34.7040144590019
1,-44.7852134931619,-41.5942544849524,-45.6569623190456,-41.2665501849436
0,-33.3853704310873,-33.5532331247436,-33.3679241349147,-33.8937747747409
1,-36.5921365333569,-30.7387391702807,-37.1189949344459,-31.0782308847971
0,-36.4656332178599,-33.8605615968475,-37.4006406087845,-34.2825657929905
0,-42.6994306857508,-30.363515068983,-41.9100424766032,-30.5313905570607
0,-41.6460672038707,-31.1609602678099,-41.2112078734526,-31.4011466074598
0,-44.0572323819484,-31.2901948693471,-44.3302727932621,-32.2145861972524
0,-41.0331542696136,-34.5534955877477,-40.1358524022804,-33.9778279063077
0,-44.1266837104892,-30.5125437922973,-44.4512137580926,-31.3025663697342
0,-40.6706450408315,-32.4774709329117,-39.7411873423588,-31.7127724773087
0,-31.4399498613647,-31.9154982801984,-32.8475437605301,-31.365437843573
0,-42.5553870355012,-32.1178685687411,-43.5430183034273,-32.0889358045718
0,-35.8323168073497,-34.9241979387391,-35.6655109174903,-34.9106081745343
0,-38.6635982753928,-35.0944797470382,-37.0927033021202,-34.7224873205698
0,-41.8788430790726,-33.4453149360418,-42.6538262910171,-34.0692157341467
0,-41.4976511939565,-28.787696748101,-41.5594847333757,-30.9184278731719
0,-40.5924157754969,-32.6691333896211,-41.4477115787535,-33.7611095548578
0,-39.1604465866181,-31.4930380941489,-39.6376046739525,-32.9074862508441
1,-39.4003438203367,-29.8495395122136,-40.9381089873855,-30.5818952478522
0,-47.3190666605302,-31.79382981347,-46.3963381423085,-31.9405125963898
0,-32.452527627627,-29.9744187786804,-31.7358284567163,-29.962910716211
0,-39.5217171101366,-33.7034204554047,-39.2566359371334,-34.2041569826707
0,-42.0074099366936,-33.4473913894261,-40.2886054542748,-33.2223436251467
1,-40.3237027454707,-33.9924151435124,-39.7897422357612,-33.3201019128457
0,-32.4604730651404,-34.9007807478669,-31.2513387943331,-35.8002086088989
0,-32.4531509647865,-28.1425376189799,-31.6167100738051,-29.8881239921284
0,-39.756744821342,-34.5270047587717,-39.3467614678262,-34.4146486909222
0,-46.7808185201189,-33.3239852356616,-45.6085365999544,-32.8690072429413
0,-42.4595120461211,-38.1496633688704,-43.2884018191216,-38.4429990736428
0,-33.5592109494777,-34.3024514106008,-32.3049447239024,-34.3392768676456
